country_name,iso3_code_x,indicator,year,coverage_value,iso3_code_y,births_2022,u5mr_status
Western Asia,UNSDG_WESTERNASIA,MNCH_ANC4,2021,70.7,,5621.068,
Western Asia,UNSDG_WESTERNASIA,MNCH_ANC4,2021,70.7,,5613.038,
Western Asia,UNSDG_WESTERNASIA,MNCH_ANC4,2021,70.7,,5605.642,
Western Asia,UNSDG_WESTERNASIA,MNCH_ANC4,2021,70.7,,5554.705,
Western Asia,UNSDG_WESTERNASIA,MNCH_ANC4,2022,71.0,,5621.068,
Western Asia,UNSDG_WESTERNASIA,MNCH_ANC4,2022,71.0,,5613.038,
Western Asia,UNSDG_WESTERNASIA,MNCH_ANC4,2022,71.0,,5605.642,
Western Asia,UNSDG_WESTERNASIA,MNCH_ANC4,2022,71.0,,5554.705,
Western Asia,UNSDG_WESTERNASIA,MNCH_SAB,2018,89.3,,5621.068,
Western Asia,UNSDG_WESTERNASIA,MNCH_SAB,2018,89.3,,5613.038,
Western Asia,UNSDG_WESTERNASIA,MNCH_SAB,2018,89.3,,5605.642,
Western Asia,UNSDG_WESTERNASIA,MNCH_SAB,2018,89.3,,5554.705,
Western Asia,UNSDG_WESTERNASIA,MNCH_SAB,2019,89.7,,5621.068,
Western Asia,UNSDG_WESTERNASIA,MNCH_SAB,2019,89.7,,5613.038,
Western Asia,UNSDG_WESTERNASIA,MNCH_SAB,2019,89.7,,5605.642,
Western Asia,UNSDG_WESTERNASIA,MNCH_SAB,2019,89.7,,5554.705,
Western Asia,UNSDG_WESTERNASIA,MNCH_SAB,2020,90.2,,5621.068,
Western Asia,UNSDG_WESTERNASIA,MNCH_SAB,2020,90.2,,5613.038,
Western Asia,UNSDG_WESTERNASIA,MNCH_SAB,2020,90.2,,5605.642,
Western Asia,UNSDG_WESTERNASIA,MNCH_SAB,2020,90.2,,5554.705,
Western Asia,UNSDG_WESTERNASIA,MNCH_SAB,2021,90.6,,5621.068,
Western Asia,UNSDG_WESTERNASIA,MNCH_SAB,2021,90.6,,5613.038,
Western Asia,UNSDG_WESTERNASIA,MNCH_SAB,2021,90.6,,5605.642,
Western Asia,UNSDG_WESTERNASIA,MNCH_SAB,2021,90.6,,5554.705,
Western Asia,UNSDG_WESTERNASIA,MNCH_SAB,2022,91.1,,5621.068,
Western Asia,UNSDG_WESTERNASIA,MNCH_SAB,2022,91.1,,5613.038,
Western Asia,UNSDG_WESTERNASIA,MNCH_SAB,2022,91.1,,5605.642,
Western Asia,UNSDG_WESTERNASIA,MNCH_SAB,2022,91.1,,5554.705,
Western Europe,UNICEF_WE,MNCH_SAB,2018,98.8,,1950.354,
Western Europe,UNICEF_WE,MNCH_SAB,2018,98.8,,1930.915,
Western Europe,UNICEF_WE,MNCH_SAB,2018,98.8,,1901.752,
Western Europe,UNICEF_WE,MNCH_SAB,2018,98.8,,1910.728,
Western Europe,UNICEF_WE,MNCH_SAB,2019,98.7,,1950.354,
Western Europe,UNICEF_WE,MNCH_SAB,2019,98.7,,1930.915,
Western Europe,UNICEF_WE,MNCH_SAB,2019,98.7,,1901.752,
Western Europe,UNICEF_WE,MNCH_SAB,2019,98.7,,1910.728,
Western Europe,UNICEF_WE,MNCH_SAB,2020,98.7,,1950.354,
Western Europe,UNICEF_WE,MNCH_SAB,2020,98.7,,1930.915,
Western Europe,UNICEF_WE,MNCH_SAB,2020,98.7,,1901.752,
Western Europe,UNICEF_WE,MNCH_SAB,2020,98.7,,1910.728,
Western Europe,UNICEF_WE,MNCH_SAB,2021,98.7,,1950.354,
Western Europe,UNICEF_WE,MNCH_SAB,2021,98.7,,1930.915,
Western Europe,UNICEF_WE,MNCH_SAB,2021,98.7,,1901.752,
Western Europe,UNICEF_WE,MNCH_SAB,2021,98.7,,1910.728,
Western Europe,UNICEF_WE,MNCH_SAB,2022,98.7,,1950.354,
Western Europe,UNICEF_WE,MNCH_SAB,2022,98.7,,1930.915,
Western Europe,UNICEF_WE,MNCH_SAB,2022,98.7,,1901.752,
Western Europe,UNICEF_WE,MNCH_SAB,2022,98.7,,1910.728,
Zambia,ZMB,MNCH_ANC4,2019,63.5,ZMB,618.903,off_track
Zambia,ZMB,MNCH_ANC4,2019,63.5,ZMB,627.918,off_track
Zambia,ZMB,MNCH_ANC4,2019,63.5,ZMB,638.202,off_track
Zambia,ZMB,MNCH_ANC4,2019,63.5,ZMB,649.282,off_track
Zambia,ZMB,MNCH_SAB,2019,80.4,ZMB,618.903,off_track
Zambia,ZMB,MNCH_SAB,2019,80.4,ZMB,627.918,off_track
Zambia,ZMB,MNCH_SAB,2019,80.4,ZMB,638.202,off_track
Zambia,ZMB,MNCH_SAB,2019,80.4,ZMB,649.282,off_track
Zimbabwe,ZWE,MNCH_ANC4,2019,71.5,ZWE,468.496,off_track
Zimbabwe,ZWE,MNCH_ANC4,2019,71.5,ZWE,469.639,off_track
Zimbabwe,ZWE,MNCH_ANC4,2019,71.5,ZWE,471.214,off_track
Zimbabwe,ZWE,MNCH_ANC4,2019,71.5,ZWE,473.57,off_track
Zimbabwe,ZWE,MNCH_SAB,2019,86.0,ZWE,468.496,off_track
Zimbabwe,ZWE,MNCH_SAB,2019,86.0,ZWE,469.639,off_track
Zimbabwe,ZWE,MNCH_SAB,2019,86.0,ZWE,471.214,off_track
Zimbabwe,ZWE,MNCH_SAB,2019,86.0,ZWE,473.57,off_track
